interval;a5_1@1;a5_1@2;a5_1@3;a5_1@4;a5_1@5;a5_1@6;a5_1@7;a5_1@8;a5_1@9;a5_1@10;a51_1@1;a51_1@2;a51_1@3;a51_1@4;a51_1@5;a51_1@6;a51_1@7;a51_1@8;a51_1@9;a6from_1;a6to_1;a7_1@1;a7_1@2;a7_1@3;a7_1@4;a7_1@5;a7_1@6;a7_1@8;a7_1@9;a7_1@10;a7_1@11;a7_1@12;a7_1@13;a7_1@14;a7_1@15;a7_1@16;a7_1@17;a7_1@18;a7_1@19;a7_1@20;a7_1@21;a7_1@22;a7_1@23;a7_1@24;a7_1@25;a7_1@7;a7_1@98;a8_1;a91_1@2;transport;InterviewID
2;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;4086694
2;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;4086694
3;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40;4;4086694
4;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;15;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;50;6;4086694
2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;17;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;10;7;4086725
4;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;17;19;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;10;7;4086725
2;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;50; ;4086802
4;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;50; ;4086802
2;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;19;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0; ;4086815
2;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;19;2;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0; ;4086815
2;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;19;2;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1; ; ;4086815
4;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;2;19;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1; ; ;4086815
4;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1; ;4;4086815
4;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1; ;4;4086815
2;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;20;2;4086840
4;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;20;2;4086840
2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;45;4;4086916
4;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;45;4;4086916
4;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;11;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;20; ;4087100
2;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;4087186
1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;10;4;4087234
2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;15;4;4087234
3;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;8;30; ;4087234
4;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;8;10;4;4087234
2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;98;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;4;4087304
2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;14;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;15;1;4087304
2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;18;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;15;1;4087304
3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;18;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;1;4087304
3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;14;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15;1;4087304
3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;15;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;20;1;4087320
3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;15;14;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;10;1;4087320
3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;14;1;0;0;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;7;1;4087320
3;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;15;6;4087327
3;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;10;16;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;25;6;4087327
3;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;16;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;40;6;4087327
2;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;9;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;45;6;4087359
2;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;30;6;4087359
2;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;1;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;35; ;4087415
3;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;1;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;15; ;4087415
2;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;4;10;6;4087581
2;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;98;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;4;10;6;4087581
3;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;3;6;4087581
3;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;3;6;4087581
4;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;10;6;4087581
4;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;10; ;4087581
3;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;15;2;4087641
3;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;15;2;4087641
3;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;20;6;4087745
3;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;19;17;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;28;6;4087745
3;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;17;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;30;6;4087745
4;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;19;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;15;6;4087745
4;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;14;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;15;6;4087745
1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;5; ;4088182
1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;12;28;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;15;9;4088182
4;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;10; ;4088182
4;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;2;18;6;4088182
4;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;20;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;2;16;6;4088182
2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;14;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;6;4088256
2;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;8;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;6;4088256
2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;18;2;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;0;1; ;1;4088376
2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;17;18;0;0;1;0;1;1;1;0;0;1;1;1;0;0;0;0;1;0;1;1;1;1;0;1;1;0;1; ;1;4088376
3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;19;14;1;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;1;1;0;1;1;0;1;15;1;4088376
3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;19;1;0;1;0;1;1;1;1;1;1;1;1;0;0;0;1;1;0;1;1;1;1;0;1;1;0;1;20;1;4088376
3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;18;19;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;20;1;4088376
4;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;19;18;1;0;1;0;1;1;1;1;0;1;1;1;0;0;0;0;1;0;1;1;1;1;0;1;1;0;1;0;1;4088376
4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;19;1;1;0;1;1;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1; ; ;4088376
2;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;23;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;20;6;4088536
4;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;23;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;4;30;6;4088536
4;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;19;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;6;4088538
2;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;30;6;4088540
4;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;26;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1; ;6;4088540
2;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;30;3;4088543
3;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;18;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;45;9;4088543
4;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;40;9;4088543
2;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;18;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;5; ;4088553
2;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;19;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25; ;4088553
4;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;2;30;6;4088553
2;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10; ;4088556
2;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;10; ;4088556
3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;10;1;4088556
4;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;10;1;4088556
3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;16;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15;1;4088583
3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;16;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15;1;4088583
2;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;19;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;40; ;4088591
2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;19;18;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;45; ;4088591
2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;18;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;6;30;9;4088591
3;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;19;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;50;9;4088591
4;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;18;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;45;9;4088591
2;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;4088601
2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;28;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20;4;4088601
3;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2;28;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40;9;4088601
4;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;30;6;4088601
4;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;30;6;4088601
4;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;30;6;4088601
2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;30;4;4088616
2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;4;4088616
4;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;30;4;4088616
3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;15;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40;1;4088644
3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;15;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;45;1;4088644
4;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;15;6;4088644
4;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;21;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;15;6;4088644
2;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;23;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;30;6;4088659
2;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;23;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;30;6;4088659
2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;5;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15;1;4088659
4;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20;6;4088659
4;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;20;6;4088659
4;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;30;6;4088659
2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1; ;6;4088661
3;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;23;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1; ;6;4088661
2;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20; ;4088696
2;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;20; ;4088696
2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;3;4088696
3;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;10;3;4088696
3;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;20;4;4088696
3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40;1;4088696
4;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;21;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;2;4088696
3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;25;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20; ;4088721
3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;25;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;50;4;4088721
2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;10;4;4088724
3;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;10;4;4088724
2;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1; ; ;4088747
2;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1; ; ;4088747
3;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1; ; ;4088747
3;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;45;3;4088747
4;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;15;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;45;3;4088747
3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;15;1;4088754
3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;19;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;15;1;4088754
2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;25;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;6;0;4;4088755
