;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;;STD;;;;;;;;;;;;;;;;;;;;;;;;
173;2,564290381;3,245150432;6,020406399;1,739235097;0,67234066;3,677002617;0,93069122;0,208084078;1,775174232;7,615954501;10,29801314;5,030743167;5,535041649;7,77001452;5,478940857;7,411094735;8,890389211;6,218657782;7,152927207;6,822701431;8,629617506;5,248331193;7,242580679;0;5,007390945;3,006099194;-0,812714554;-0,586221678;0,336986702;-1,087174986;-1,44208491;-0,442563017;-1,356142782;-1,596523121;-1,07521958;0,867756979;1,759962613;0,00776828;0,175526711;0,919006126;0,156864388;0,79960894;1,291706632;0,402936416;0,713727699;0,603875777;1,204959094;0,080150465;0,743551556;-1,66574375
174;1,903076158;2,030404599;0,701059402;5,798313851;4,985699212;4,09341217;0,603701502;0,873199883;-0,297760513;3,280815012;4,649561968;2,165036445;2,944790291;4,915491712;1,914358127;4,965818439;7,27951213;2,753599305;2,935394771;5,084861285;4,932135828;1,966021369;2,779779108;0;3,052428419;1,981009684;-0,580185079;-0,515910562;-1,186954832;1,386103992;0,975901737;0,525481404;-1,236100427;-1,100059507;-1,691152223;0,115287974;0,80622198;-0,447949337;-0,054334983;0,940461477;-0,57449002;0,965866061;2,133802649;-0,150846872;-0,059077777;1,025958067;0,948863312;-0,548410772;-0,137631488;-1,540844774
175;2,504624929;3,502659928;8,205640513;6,266123333;1,819927219;2,394995824;-1,546715925;-1,358141446;-1,181143397;4,373785033;6,231745458;3,567824182;2,78654745;4,570000347;1,212735084;4,717255536;5,31201996;4,189510921;5,735698523;3,174170751;6,159640625;3,337021216;4,876678526;0;3,368858525;2,571641049;-0,336063074;0,05202958;1,880815361;1,126620999;-0,602312405;-0,378693092;-1,911454342;-1,838125882;-1,769298994;0,390772464;1,11325293;0,07736914;-0,226435596;0,467072115;-0,83842317;0,52433329;0,755611455;0,31911623;0,920361728;-0,075705656;1,085214479;-0,012380153;0,586325997;-1,310003403
176;4,926926801;6,920821304;1,886262239;4,58157703;2,056042268;9,520063752;4,020136099;10,46740206;6,915916526;4,0207565;5,173801322;5,605916652;7,743729264;6,554419583;11,08716944;5,089130051;6,475271644;1,713980875;2,839797046;4,380961988;5,034577175;4,836070815;6,178747129;0;5,334561565;2,697050326;-0,151140956;0,58814614;-1,278544673;-0,279188166;-1,215594409;1,551881382;-0,48735667;1,903131152;0,586327569;-0,487126641;-0,059605948;0,1006118;0,893260194;0,452293384;2,13292567;-0,090999976;0,422947272;-1,342422369;-0,924997392;-0,353571295;-0,111226842;-0,184828123;0,313003267;-1,977924369
177;7,454356737;-1,32680183;3,729535638;-5,399108657;-3,741015714;0,600397443;-3,82866946;-1,502053836;3,470566778;-0,046035312;-0,584287083;-1,30463629;2,291485948;2,433116514;-3,003127195;-1,210796673;-3,328339107;-0,405290665;1,134111252;-0,573252713;-0,616088013;-1,087174538;-3,178051942;0;-0,41754828;2,857016708;2,755288407;-0,318252794;1,45154346;-1,743623117;-1,163264963;0,356296734;-1,193945128;-0,379593705;1,360900357;0,13003528;-0,058361158;-0,310494513;0,948203845;0,997776732;-0,904992577;-0,277649196;-1,018821773;0,004290355;0,543104816;-0,054498958;-0,069491975;-0,234379539;-0,966218942;0,146148351
178;4,513370094;3,647191971;1,772671017;2,384307836;1,54839106;7,705794617;5,615302333;4,580722136;7,569067183;3,804625094;4,743330751;3,424798384;4,928141218;5,025463726;5,460627066;6,382593105;6,387530368;2,818863633;2,749219513;4,789241986;3,692986662;3,91155354;4,836886357;0;4,262194985;1,847060172;0,135986424;-0,332963172;-1,347830464;-1,016689753;-1,46925583;1,864367866;0,732573507;0,172450879;1,790343513;-0,247728741;0,260487326;-0,453367256;0,360543876;0,413234367;0,648832181;1,147985405;1,150658444;-0,781420862;-0,81912625;0,285343709;-0,308169886;-0,189837587;0,311138414;-2,30755611
179;1,747096396;2,133503436;-2,70996319;9,691074163;3,169632423;5,697713312;5,593942267;7,187551053;4,351917309;0,971906749;1,394463775;0,564324881;2,8324166;1,701917202;3,052909745;2,292978485;2,898129074;-0,459944869;1,074458596;2,489299998;2,650215642;1,28155995;2,380332857;0;2,582809827;2,572129245;-0,324911135;-0,174682665;-2,057739916;2,76357199;0,228146621;1,211021371;1,170676958;1,790244886;0,687798829;-0,626291654;-0,462008686;-0,784752536;0,097042858;-0,342476035;0,182766834;-0,112681485;0,122590747;-1,182971152;-0,586421244;-0,036355028;0,026206231;-0,505903768;-0,078719594;-1,004152428
180;1,018763989;0,565535682;4,859350714;-2,267898144;-3,649902105;-0,736004692;5,414025959;-1,325397838;3,063756115;8,088688288;10,17579868;2,687582728;3,058532624;6,706658555;2,968361651;5,38191553;5,587366057;5,796279313;9,020285859;6,340170924;9,000703057;7,092470849;7,215430212;0;4,002603084;3,833473037;-0,77836444;-0,896593603;0,223491237;-1,635723316;-1,99623295;-1,236113501;0,368183854;-1,389862631;-0,244907675;1,065896425;1,610340163;-0,343036287;-0,246270275;0,705380068;-0,26979228;0,359807525;0,413401362;0,467898486;1,308913021;0,609778083;1,30380465;0,806023086;0,838098272;-1,044119274
181;6,165328089;2,667988696;6,593810343;4,738397063;1,898654172;2,892443309;-2,398670255;-0,912565875;0,396605462;1,792351347;2,862164129;1,56527223;2,674500768;3,224797935;-0,42510063;2,628000129;2,421160164;2,000285302;3,813645547;1,622706358;3,322344451;0,619236593;0,445008319;0;2,108681819;2,087349965;1,943443284;0,267950697;2,148718997;1,259834378;-0,100619278;0,375481593;-2,159365775;-1,447408314;-0,82021529;-0,151546447;0,360975554;-0,260334682;0,271070477;0,534704834;-1,213875244;0,24879312;0,149700985;-0,051930208;0,816807798;-0,232819349;0,581437062;-0,713557981;-0,797026626;-1,010219586
182;1,831598877;1,521037912;-2,662945224;6,380621415;5,031028109;6,898483993;0,076839623;4,466196409;-0,507675996;-2,761630365;-2,216562844;-0,911690711;0,133353909;-0,47647424;-1,923374096;0,386751623;0,457984138;-2,623357992;-2,209856007;0,241974387;-1,29576039;-1,480361178;-1,257899087;0;0,295761761;2,793117527;0,549864838;0,438676905;-1,059284816;2,178519019;1,695333727;2,363925674;-0,078379136;1,493111052;-0,287649105;-1,094616355;-0,899469708;-0,43229562;-0,058145728;-0,276478162;-0,794501426;0,032576453;0,058079324;-1,045111681;-0,897068506;-0,019257111;-0,569801355;-0,635892662;-0,556246142;-0,10588948
183;6,246576806;1,373145707;-0,864237607;-0,045177322;-0,14465885;7,762899165;0,968340897;6,309317711;5,55976842;-2,532743159;-2,691379722;-0,6698524;1,997140439;1,352233114;0,183284609;-1,094421769;-2,154289687;-2,891186966;-2,306608835;-0,173326116;-2,465077223;-1,076943125;-2,470472758;0;0,423847139;3,107689939;1,873652064;0,305467594;-0,414483031;-0,150923828;-0,182935235;2,361577947;0,175208521;1,893840984;1,652649197;-0,951378791;-1,002425249;-0,351933288;0,506258131;0,298738289;-0,077408794;-0,488552249;-0,829599116;-1,066719708;-0,878612741;-0,192159857;-0,929605082;-0,482927928;-0,931341271;-0,13638656
184;3,239774926;7,250560101;2,169236572;9,880661042;5,703611408;8,030338976;3,144036604;6,038433088;1,399785239;2,686215121;3,828559914;4,183903166;4,015142879;3,786430818;4,751304803;5,094165777;8,956577558;1,911037227;3,225890284;3,579312595;4,255221813;3,289301977;5,159611224;0;4,399129713;2,352324355;-0,492854986;1,212175685;-0,94795309;2,330261691;0,554550095;1,543668608;-0,533554442;0,696886622;-1,275055656;-0,728179593;-0,24255575;-0,091495268;-0,163237197;-0,260465311;0,149713661;0,295467784;1,937423228;-1,057716586;-0,498757506;-0,348513638;-0,061176895;-0,47180047;0,323289392;-1,870120378
185;-0,587654056;-2,021376149;-4,576944851;-2,573613248;-2,511131045;4,420498946;-2,043109889;5,877715054;-0,930125382;-5,413853544;-5,276956892;-3,239843099;-2,574677831;-1,315490115;-5,207964451;-4,008276351;-5,809542104;-5,595760828;-4,419106705;-3,045711138;-5,00906148;-2,536627293;-4,37298037;0;-2,615483034;2,92646366;0,692928125;0,203011878;-0,670249846;0,014307298;0,035658051;2,404260841;0,195585256;2,902205212;0,575902471;-0,956229373;-0,909450506;-0,213349673;0,013943519;0,444219738;-0,885875144;-0,475930501;-1,091439854;-1,018388793;-0,616315075;-0,147012967;-0,817908139;0,026945744;-0,600553275;0,893735012
186;3,122833827;-0,532803722;0,009392901;-1,195254372;-2,905099997;3,10535844;3,728468334;5,103225701;8,867020851;4,383124665;6,708669846;2,198999235;6,359890413;5,582273313;5,534700897;3,157267853;1,876852865;2,714580993;3,618806439;4,573709845;5,29583457;3,551153901;3,665966747;0;3,271873898;2,730337056;-0,054586693;-1,393482761;-1,194900457;-1,636108721;-2,262348482;-0,060987144;0,167230062;0,670742024;2,04925137;0,407001313;1,258744205;-0,392945867;1,131001943;0,846195678;0,828772036;-0,041975054;-0,510933633;-0,204111395;0,127065829;0,476804116;0,741286014;0,102287739;0,144338535;-1,198340656
187;1,7641687;1,323948073;-0,30210175;4,804089752;0,9300964;4,221010594;5,157212789;2,208630607;3,175926406;3,429955049;5,298682517;2,363984553;3,109872871;3,501071629;3,660613998;5,168165873;4,389724875;2,587363174;3,140317088;5,081526777;5,63580668;4,521314155;5,063888228;0;3,34313621;1,706824521;-0,925090711;-1,183008629;-2,135684082;0,855948297;-1,413759751;0,51433195;1,062837191;-0,664687898;-0,097965434;0,050865709;1,145721943;-0,573668614;-0,136665097;0,092531726;0,186004937;1,06925442;0,613178831;-0,442794808;-0,118828338;1,018494019;1,343237364;0,690274794;1,008159888;-1,958687709
188;4,630508922;4,803630283;1,525339524;4,190135991;4,246007712;5,997067414;0,355020392;4,612583484;3,788812629;1,286839811;2,109806372;1,991608133;5,24621335;2,832673629;2,508784264;3,135531848;3,488967364;0,78524118;1,388294423;1,865498931;2,266727323;0,982972808;1,512165124;0;2,731267955;1,660919383;1,14348775;1,247719998;-0,726060785;0,878349697;0,911988729;1,966260068;-1,430682059;1,13269527;0,63672246;-0,869655781;-0,374167217;-0,445331561;1,514188721;0,061053941;-0,133952131;0,243397661;0,456192767;-1,17165637;-0,808572376;-0,521258908;-0,279688849;-1,052606866;-0,733992777;-1,644431381
189;-0,203485614;0,706574413;3,955714987;-1,556924058;-2,584596819;0,524168785;-0,572398716;1,480485379;0,622018881;6,267962593;9,345090057;5,141428468;4,481024048;6,885789612;3,231140602;4,899679847;5,26663176;5,180716927;7,051236415;4,527375952;8,121746711;5,837477612;6,905522947;0;3,5630992;3,30539762;-1,139525481;-0,864200049;0,118780199;-1,548988608;-1,859896062;-0,91938422;-1,251134777;-0,630064537;-0,889781096;0,818317099;1,749257282;0,477500576;0,277704819;1,005231683;-0,100429248;0,404363045;0,515379012;0,489386728;1,055285208;0,291727914;1,379152536;0,688080126;1,011201716;-1,077963867
190;6,014037409;2,281314002;0,116242792;0,015718863;-0,859260072;6,922771975;6,593211315;5,578770436;7,489541992;0,587027444;-0,312279394;0,194526975;2,156552867;2,950844872;2,072147991;0,972498458;0,564226036;-0,462697514;0,235362603;2,359243799;0,28200783;1,40516469;0,71182624;0;1,9945334;2,579624388;1,558174138;0,111171457;-0,728125621;-0,767094057;-1,10628256;1,910448125;1,782692835;1,389441444;2,130158412;-0,54562438;-0,894243675;-0,697778496;0,062807387;0,370717332;0,030087555;-0,396195255;-0,554463421;-0,952553761;-0,681948428;0,141381203;-0,663866251;-0,228470747;-0,49724571;-0,773187527
191;-1,744268105;-2,238909888;5,747036653;-5,714813304;-5,31709863;-2,87572967;-5,014769534;-4,941141172;-4,144837905;3,248128596;5,224949825;0,589328;-0,456763327;3,826166699;-4,20930747;0,750495473;0,398163204;3,005348489;5,579416176;0,503589709;3,573516182;2,963943545;2,458362027;0;0,050450232;3,709362791;-0,483834674;-0,617184204;1,535731807;-1,554246339;-1,447027203;-0,788863227;-1,365522881;-1,345673552;-1,130999682;0,862055977;1,39498342;0,145275024;-0,136738731;1,01788816;-1,148379908;0,188723854;0,093739273;0,796605353;1,490543324;0,122161003;0,949776592;0,785443074;0,649144322;-0,013600781
192;0,184380517;0,622662316;1,139389147;-1,015855273;-3,264458393;1,5664058;4,167788893;2,764744874;3,462281637;7,082473347;8,86190756;4,874431277;4,470959624;6,726619607;5,289371747;4,789709072;5,246213267;3,693115831;7,119858327;5,722567094;8,713777412;7,701055459;7,636929837;0;4,064847041;3,250978206;-1,193630433;-1,058815072;-0,899870042;-1,562822631;-2,254492331;-0,768519837;0,031664885;-0,399911068;-0,185348952;0,92822102;1,475574493;0,249027888;0,124920119;0,818760508;0,376663462;0,222967361;0,363387926;-0,114344418;0,939720629;0,509914231;1,4300097;1,118496707;1,098771683;-1,250345829
193;1,769264237;4,572297677;2,404290462;1,436992002;0,59637453;5,145866271;3,659349527;1,641931638;0,671556691;4,68127101;6,991694962;3,572642331;2,338471992;4,995261063;2,929418796;4,652209813;7,305694489;3,111414099;4,317672423;4,952993194;5,139957745;5,863013368;5,716740506;0;3,686099118;2,011602363;-0,952889556;0,440543606;-0,63720777;-1,118067446;-1,535951958;0,725673811;-0,013297654;-1,016188646;-1,498577692;0,494716009;1,643265044;-0,0564012;-0,669927194;0,650805532;-0,376158;0,480269219;1,799359277;-0,285685198;0,313965283;0,629793492;0,722736588;1,082179207;1,009464607;-1,832419362
194;6,646694186;1,207257069;0,214695889;-1,019711279;-1,553007011;6,517467301;2,586279831;7,351903179;10,37515335;0,01090006;-0,188453358;0,249639261;4,324524098;3,350521355;2,920640889;-0,003868467;-1,118876009;-1,072031333;-0,332323984;1,387020375;-0,455779924;0,285191629;-0,956787367;0;1,696960406;3,196993111;1,548246621;-0,153176225;-0,463643325;-0,849758379;-1,016570041;1,507825237;0,278173707;1,768831705;2,714485969;-0,527389421;-0,589745958;-0,452713251;0,821885941;0,517223807;0,382759812;-0,532008926;-0,880776504;-0,866123774;-0,634747814;-0,096947356;-0,673364082;-0,441592687;-0,830076162;-0,530798894
195;5,557044539;-0,572396843;2,646463307;-2,77757977;-3,700078718;1,94681935;0,319100601;1,13591377;6,703599434;5,287695886;7,16031725;2,629110634;6,869642209;7,982791214;4,727534893;2,387164717;2,32704475;3,853996897;6,885091977;4,153804986;6,477189254;3,468241057;3,520831662;0;3,291222627;3,135905451;0,722541526;-1,232058661;-0,205605472;-1,935263193;-2,229436268;-0,42871295;-0,947771568;-0,687300332;1,088163167;0,636649698;1,233804616;-0,211139017;1,141112077;1,496081008;0,458021547;-0,288292464;-0,30746395;0,179461491;1,146038809;0,275066443;1,015963866;0,056448905;0,073219374;-1,049528654
196;8,531095947;1,310700071;1,670694604;-1,619582285;-1,805197594;6,773919198;2,362194104;4,093182917;10,13232319;1,077491308;0,389684278;0,585535491;3,722929548;3,381017765;2,674219516;0,32324688;-0,713351953;0,019048314;0,358172808;1,916035251;0,156871707;0,744972079;-0,606641442;0;1,894940071;3,002425739;2,210264784;-0,194589326;-0,074688098;-1,17056096;-1,232382742;1,625012424;0,155625509;0,732155609;2,743575975;-0,272262775;-0,501346552;-0,436115559;0,608837532;0,494959018;0,259549948;-0,52347446;-0,868728239;-0,624792058;-0,511841889;0,007026045;-0,578888044;-0,383012968;-0,833186806;-0,631136366
197;-3,374315119;-4,45616642;-4,059025088;-3,999486681;-3,99238797;-1,677306801;-3,458399202;0,674983544;-2,608786712;-0,638886305;2,175645212;-1,806171015;-0,425591336;1,090841781;-1,797223927;0,06244999;-2,50439186;-1,599694543;-0,990265806;0,133908795;1,39850554;0,165593788;-0,154923474;0;-1,326712234;1,914374526;-1,069593675;-1,634713659;-1,427261394;-1,396160683;-1,392452574;-0,183137919;-1,113516158;1,045613463;-0,669709328;0,359295383;1,829504832;-0,250451923;0,470712959;1,262842762;-0,245778288;0,725648093;-0,615177234;-0,142596083;0,175747443;0,762975587;1,42355518;0,779526681;0,612100058;0,693026477
198;5,908700876;9,82921943;3,205202129;1,80787545;2,801340244;7,123643804;3,034435526;8,087276765;2,825482831;-0,788303927;-1,448165053;1,826397659;1,773273624;2,918044242;1,395220292;1,98696194;3,074256162;-1,259369995;0,914253688;0,085065272;-0,487619521;1,410203899;0,696231746;0;2,363317795;2,877274944;1,232201701;2,594782139;0,292597805;-0,193044584;0,152235173;1,654456422;0,233247689;1,989368093;0,160625955;-1,095349517;-1,324684961;-0,186607171;-0,205070486;0,192795773;-0,336463328;-0,130802882;0,247087394;-1,259069036;-0,503623788;-0,791809114;-0,990846329;-0,331255759;-0,579397549;-0,82137364
199;6,075188403;1,201286304;2,250171486;-0,973443648;-2,309715342;3,899235364;3,607208991;1,476280698;5,661356852;5,316862307;4,550987775;2,557345177;4,142802924;5,822575863;3,479736138;2,540495403;2,985000962;2,752061273;4,46141443;4,261499499;4,844372044;3,89641176;4,523019103;0;3,209256407;2,12402327;1,349294067;-0,945361631;-0,451541626;-1,969234571;-2,598357478;0,324845291;0,187357921;-0,815892996;1,154460254;0,992270626;0,631693347;-0,306922829;0,439518027;1,230362912;0,127343111;-0,31485578;-0,105580503;-0,215249588;0,589521801;0,495400925;0,76982002;0,323515925;0,618525566;-1,51093279
200;7,850906103;1,799114745;0,831108989;-1,313516975;-1,872520732;6,046440581;7,419920181;5,686349342;10,90226718;1,824094718;0,619566646;0,463991232;3,772803279;3,731438343;4,034403172;1,121922712;0,355538063;0,284497462;1,138492198;3,279405679;1,193674062;1,977803265;0,545859407;0;2,570564986;3,110494883;1,697588749;-0,248015274;-0,559221623;-1,248702251;-1,428417626;1,117467068;1,559030115;1,001700525;2,67857769;-0,239984406;-0,627230847;-0,677247137;0,386510294;0,373211788;0,470612633;-0,465727265;-0,71211399;-0,734952993;-0,460400303;0,22788679;-0,442659762;-0,1905683;-0,650927153;-0,826416722
